record_id,source,source_type,date,rating,title,text,source_url,engagement,app_version,language,dataset_type,text_length
GP-D-5b0bb83e-db90-4e2d-ba14-4355a284bdc7,Google Play,App review,2026-06-23,1,,They don't have a return option for the product I have purchased a headphones and did not like the sound quality. When I reached out the support they are just saying to reach out the product company site. Compared to this Instamart have the return for the products and they take responsibility for the delivered product if customer have any problem with the item. This blinkit is worst. I'll never use this again,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5b0bb83e-db90-4e2d-ba14-4355a284bdc7,8,18.3.0,en,Detailed review export,412
GP-D-9436e960-2910-4303-aae3-79c2a57bb280,Google Play,App review,2026-06-23,1,,"I just ordered some items on blinkit, amount deducted but it's showing still Awaiting Payment Status how much time it will take to confirm. If i need something right now what will I do later if I get it. Also a few days ago I ordered from blinkit, the amount was deducted and they were showing status Payment failed and it will be refunded in 2-3 days. After a few days it's showing money refunded but I didn't receive anything. Why you guys are doing such things...give me my money back.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=9436e960-2910-4303-aae3-79c2a57bb280,7,18.3.0,en,Detailed review export,488
GP-D-61e25ea1-694c-4ee1-945c-94b13ed6d61c,Google Play,App review,2026-05-17,1,,"how fast it was processed, there was a mistake in ordering and I had to change some menu and they didn't allow me to edit and they were unable to cancel my order it's so great that they processed so fast orders. this needs to be solve that please allow buyers to edit and have option to delete order there might be some issue or it can be order mistakenly.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=61e25ea1-694c-4ee1-945c-94b13ed6d61c,21,17.95.4,en,Detailed review export,356
GP-D-a511d919-57c0-42db-b5c9-c25081a8980e,Google Play,App review,2026-06-29,1,,"Blinkit is a horrible company. They frequently show items as in stock, but after placing an order, they either don't deliver them or send only part of the order, claiming the items are actually out of stock. Customer support offers a refund that takes 2–3 days or a promo code that can't even be stacked with other offers. This keeps happening and shows poor inventory management and terrible customer service.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a511d919-57c0-42db-b5c9-c25081a8980e,5,17.97.3,en,Detailed review export,410
GP-D-5dc5a821-dbed-4803-a304-f6c3dea4076c,Google Play,App review,2026-06-09,5,,"Absolutely love using Blinkit! The delivery is super fast, products are always fresh, and the app is very easy to use. It has made grocery shopping so convenient, especially during busy days. The delivery partners are polite and orders usually arrive exactly as expected. Great discounts, good packaging, and excellent customer experience overall. Highly recommended!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5dc5a821-dbed-4803-a304-f6c3dea4076c,10,17.99.1,en,Detailed review export,367
GP-D-23c68467-51dd-4c3c-852e-20ea1bc28b9e,Google Play,App review,2026-05-30,1,,"Dear Blinkit Team, I am extremely disappointed with my recent order experience. At the time of placing the order, I was shown a total amount of ₹61, but ₹161 was deducted from my bank account. No clear information about any additional charges, handling fees, or extra deductions was displayed before the payment was completed. This is unacceptable and appears to be misleading billing. I request an immediate investigation into this matter and a full refund of the excess amount charged from my accou",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=23c68467-51dd-4c3c-852e-20ea1bc28b9e,10,17.97.3,en,Detailed review export,500
GP-D-b657bbee-e4bb-4adf-ba71-8168bac7ed2f,Google Play,App review,2026-06-18,1,,"I am extremely disappointed and frustrated with my recent experience with Blinkit. I ordered a phone charging cable expecting to receive the product as advertised on your platform. However, the item delivered to me is clearly a low-quality local product that does not match the description or quality promised at the time of purchase. The cable does not connect properly with my adapter or phone and fails to charge my device reliably. This makes the product practically useless and completely unfit",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b657bbee-e4bb-4adf-ba71-8168bac7ed2f,7,17.99.1,en,Detailed review export,499
GP-D-b4812cfd-dbc3-47f9-95f7-ff95c3eba70c,Google Play,App review,2026-05-10,1,,"Absolutely horrible app I would reccomend using swiggy or zepto. These guys don't care about thier customers at all. I ordered food for my pet thinking it would be delivered in 10 mins since that is what the app showed. Food didn't come for an hour and there were absolutely no updates what so ever. When I was finally allowed to called the delivery partner, he told me his vehicle was broken down and they aren't allowed to call us until they reach the location. No updates, no help. Worst app ever!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b4812cfd-dbc3-47f9-95f7-ff95c3eba70c,13,17.95.3,en,Detailed review export,500
GP-D-18867aa0-1893-4f58-8089-9ba9dbebadc3,Google Play,App review,2026-06-13,1,,It was working well till a few months back. Over the past few months the service has become poorer. The ice cream was melted & solidified in a weird shape with remains of ice cream from another one. I tried raising a complaint. However the app showed that its server is jammed and so no request can be accepted. It kept on rejecting my request. No solution till date. Very poor services.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=18867aa0-1893-4f58-8089-9ba9dbebadc3,14,17.99.1,en,Detailed review export,387
GP-D-a31340b7-307d-4a98-859f-cd8dd62b6afd,Google Play,App review,2026-06-20,1,,blinkit is a big scam. I ordered peanut butter. I decided my product based on ingredients from pictures of product at blinkit app. when the product arrived i saw the ingredient list never matched the ingredient list from app of the same product they provided. the product i received was full of chemicals. this happened many times. now I have stopped ordering for a while. they only ask for review about color of the app. lol,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a31340b7-307d-4a98-859f-cd8dd62b6afd,7,18.3.0,en,Detailed review export,425
GP-D-9695337d-d373-43fe-bc88-194dc4fce437,Google Play,App review,2026-06-05,1,,"ordered cheery but rececived I ordered cherries, but the quantity I received was significantly less than what I paid for. When I contacted customer support, they repeatedly asked for photos as proof. However, I do not understand how a photo can accurately show the quantity that was delivered versus what was ordered. Despite multiple complaints, no action was taken. In the end, I was simply informed that the item had already been sold and that nothing could be done. As a result, I was charged fo",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=9695337d-d373-43fe-bc88-194dc4fce437,14,17.97.3,en,Detailed review export,499
GP-D-ed488df9-46be-408f-bd2b-9ceb8c6b979f,Google Play,App review,2026-05-18,1,,"I had a very disappointing experience with Blinkit. My order was cancelled without any valid reason, and I have still not received a refund for it. What's worse is that there is absolutely no proper customer support to resolve the issue-no response, no accountability. This kind of service is unacceptable, especially when customers trust the app for quick and reliable delivery. If orders can be cancelled arbitrarily and refunds are not processed on time, it raises serious concerns.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ed488df9-46be-408f-bd2b-9ceb8c6b979f,14,17.97.1,en,Detailed review export,485
GP-D-fc8fce3d-f25d-4005-ab93-8fc6772180a7,Google Play,App review,2026-05-31,1,,"Worst customer service. First my items got delivered at the wrong address. Then after calling the delivery partner, who was rude and not agreeing that he delivered it at the wrong location, and did not even recheck the address in his app, finally agreed after I sent him a screenshot. Then the awesome customer service, who charged me for a surcharge ( timely delivery), but didn't want to refund this money even after they did provide the timely service.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=fc8fce3d-f25d-4005-ab93-8fc6772180a7,14,17.97.3,en,Detailed review export,455
GP-D-385276d1-00d9-44db-a4ae-49af261632ff,Google Play,App review,2026-06-17,5,,"As a regular customer, Blinkit is very helpful for me. The delivery is too fast often arriving at my door in under 15 minutes! Most importantly, the fruits, vegetables, and dairy products are always crisp, fresh, and securely packaged. It is incredibly convenient for daily needs and last-minute cravings. Highly recommended! Thank you for your service at Sangareddy.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=385276d1-00d9-44db-a4ae-49af261632ff,9,18.3.0,en,Detailed review export,367
GP-D-3589c132-f1d2-490b-a679-c399f5374cdd,Google Play,App review,2026-05-27,1,,"It was a very disappointing experience ordering through Blinkit. The item delivered was not in the size I had selected, and unfortunately, I’m unable to return it since it is marked as non-refundable. It would have been better if there had been a proper confirmation or warning before placing the order. Very disappointed 😔",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=3589c132-f1d2-490b-a679-c399f5374cdd,8,17.97.3,en,Detailed review export,323
GP-D-32a071b3-6d43-4ea3-9450-bf6098c478e2,Google Play,App review,2026-06-11,1,,"I am extremely disappointed with my experience. On 5 June 2026, I placed an order worth ₹250, and the payment was successfully deducted from my account. However, the order was never placed. When I contacted support through the chat box, I was informed that the amount would be refunded by 10 June 2026. Today, the refund has still not been credited to my account. Additionally, there appears to be no proper customer care support available to resolve this issue i request not to the blink it app",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=32a071b3-6d43-4ea3-9450-bf6098c478e2,9,17.99.1,en,Detailed review export,495
GP-D-2169e1b2-514c-401a-a836-360482e33657,Google Play,App review,2026-06-05,1,,"You should deliver the order to the specified delivery address rather than the current location, as the location shown can sometimes be incorrect. I have faced significant issues because of this; the delivery personal often speak rudely because they are unable to find the location due to the inaccurate data being displayed.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=2169e1b2-514c-401a-a836-360482e33657,8,17.97.3,en,Detailed review export,325
GP-D-ab629837-6d93-4919-8e03-434b3a06409e,Google Play,App review,2026-06-24,1,,"very Very disappointing experience with this app. The server is extremely poor, and the overall service is pathetic. I ordered a 3D Moon Light but received a very cheap heart-shaped light worth barely ₹50 instead. To make matters worse, I'm unable to use the coupon amount that was issued. The whole process has been frustrating and inconvenient. I've had a much smoother, hassle-free experience with Swiggy, which is far better in comparison. Would not recommend this app to anyone.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ab629837-6d93-4919-8e03-434b3a06409e,6,18.3.0,en,Detailed review export,483
GP-D-871cec09-4636-4aa3-99b1-d54cb2acae63,Google Play,App review,2026-05-18,1,,"The delivery speed is good, but the customer service is terrible if something goes wrong. I have had three instances where my order was never delivered, but my money was deducted. Blinkit claims the refund is processed and blames the bank, but the money never arrives. Your customer support is just a wall of unhelpful automated replies and offers no real human assistance. I have lost money three times now and will not be using this app again. BEWARE OF BLINKIT",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=871cec09-4636-4aa3-99b1-d54cb2acae63,16,17.95.4,en,Detailed review export,463
GP-D-e496efa1-7b04-44d4-b312-1fc73475dd46,Google Play,App review,2026-06-23,1,,"First of all no one asked you to deliver within 10 minutes and second of all, when you're sending a damaged product, the concern for getting it returned is fast and that is okay but when it comes to refund and you want to interact with a support there's no helpline number to call, there's no proper chat agent to interact what should I possibly do with an AI bot? where I cannot even share my issue the worst possible support system ever. Better close this support system entirely.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=e496efa1-7b04-44d4-b312-1fc73475dd46,8,18.3.0,en,Detailed review export,482
GP-D-56384086-676e-4c17-8028-688ec2665c41,Google Play,App review,2026-06-01,2,,"Very disappointing experience. I added extra items only to qualify for free delivery, but Blinkit silently removed one item during payment and also removed it from the order details. After delivery, I realized I received only 3 items instead of 4. Now I have to place another order and again add unnecessary items to get free delivery. This feels misleading and unfair.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=56384086-676e-4c17-8028-688ec2665c41,8,17.97.3,en,Detailed review export,369
GP-D-806d8838-e0f7-4b15-a5a5-d19bfbfdcafb,Google Play,App review,2026-05-23,1,,"Worst experience with Blinkit. They instantly accepted my order and charged my credit card, but later cancelled it saying the item was out of stock. If the product wasn't available, why was the order accepted in the first place? Payment gets deducted immediately, but refund takes 4-7 days for a mistake from Blinkit's side. Customers should not have to wait for their own money because of poor inventory management. Very disappointing service",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=806d8838-e0f7-4b15-a5a5-d19bfbfdcafb,11,17.95.4,en,Detailed review export,443
GP-D-a2fd01cd-4b06-4c15-8704-6859b03a0a41,Google Play,App review,2026-05-11,1,,"good app, but when it comes to queries customer care is not available on phone. there is a wastage of time with the message exchanging in the app. for me I ordered some products in the first attempt money was debited from my account but still it showed retry payment. hence I hv again made payment and both the orders have come which hv now doubled items . pls take the double orders items back. also in both the orders we found cockroaches running in the bags.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a2fd01cd-4b06-4c15-8704-6859b03a0a41,20,17.95.3,en,Detailed review export,461
GP-D-62af481c-c373-4d5e-a37e-97d12725bd5a,Google Play,App review,2026-06-21,1,,"Horrid experience. Delivery agent was so bad, he didn't call in the number that was provided in the receiver's number section. Kept calling me, I was unavailable and then cancelled my order. Didn't even receive the Rs 50 off welcome offer. Very very bad service. I couldn't reach any customer care support and all are bots. Highly inconvenient platform!!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=62af481c-c373-4d5e-a37e-97d12725bd5a,7,18.3.0,en,Detailed review export,354
GP-D-b7277a29-3cbd-4a6f-8128-8629de0e05bf,Google Play,App review,2026-06-07,1,,"I received expired rice from Blinkit, and it was completely rotten and full of insects. When I filed a complaint, they refused to give me a refund. Instead, they issued a replacement, but they delivered the exact same expired product again! After that, they provided absolutely no solution, even after I emailed them. This is an utterly pathetic app; nobody should ever order anything from it",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b7277a29-3cbd-4a6f-8128-8629de0e05bf,8,17.97.3,en,Detailed review export,392
GP-D-05276c31-3eb9-4465-aadf-04c1187c0a2a,Google Play,App review,2026-05-30,5,,"This app is completely secure and if we are unable to go anywhere, we can get groceries delivered to our doorstep by just blinking it. This app is absolutely helpful; there are no problems with it. We can order groceries or other essential items from anywhere and at any time. And finally, thank you Blinkit, you made everything easy.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=05276c31-3eb9-4465-aadf-04c1187c0a2a,6,17.97.3,en,Detailed review export,334
GP-D-7a901e5c-9297-43b5-96bb-df4111037c07,Google Play,App review,2026-05-22,4,,"I love the app. One suggestion, I would like to mention is please try to name the store from which our products are coming from. sometimes, the delivery becomes unsuccessful, because the phone number becomes unreachable sometimes, so that way when it is getting returned to the store, we can pick it up from the store itself. Happened with me today, and realized store name is important. I would be obliged if you do a little correction. Thank you😊",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7a901e5c-9297-43b5-96bb-df4111037c07,15,17.97.2,en,Detailed review export,448
GP-D-4fcd13ff-9bb6-4393-a5d4-71fdd64ea973,Google Play,App review,2026-05-24,2,,"App is ok occasional issue while applying voucher codes, but the problem is I always see surge price of 30rs after 5pm evening. although they say delivery is free they collect it through surge fee most of the time. to avoid that you have to order atleast 500. secondly, on comparing with other widely used platforms most of the product rates are usually higher by 10-15% from other platforms. So not a great experience overall.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=4fcd13ff-9bb6-4393-a5d4-71fdd64ea973,15,17.95.4,en,Detailed review export,427
GP-D-d85f23b2-f861-4b08-9f04-abf91f2bafda,Google Play,App review,2026-06-26,2,,"Blinkit has made grocery shopping incredibly convenient. The delivery is consistently fast, and the app is easy to navigate with a wide range of products available. I especially appreciate the fresh produce and reliable packaging. While some items occasionally go out of stock during peak hours, the overall experience has been smooth and time-saving. A great option for anyone looking for quick and hassle-free deliveries.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d85f23b2-f861-4b08-9f04-abf91f2bafda,10,18.3.0,en,Detailed review export,423
GP-D-c7d87c6b-4e88-426b-83a2-5bf5d8d6cfa4,Google Play,App review,2026-05-27,5,,it's totally a life saver and I wanted to share an experience I had the exam early in the morning and i forgot to print the admit card and i remember it was around 11:30 pm and here blinkit saved my life . and they really don't have minimum value for that It was a wonderful experience using the app every time as compared to other apps It was easy nice and never had any issues .,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=c7d87c6b-4e88-426b-83a2-5bf5d8d6cfa4,8,17.97.3,en,Detailed review export,380
GP-D-cf650cfd-528a-42e9-8b9c-027294449513,Google Play,App review,2026-06-16,5,,"Really good service. sometimes we all need to order something immediately due to some emergency. sometimes we need order at night and other times its just for choice. they deliver quick, and have no hassle... If I have to change something, I would ask them to increase product stock so they are not out of stock",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=cf650cfd-528a-42e9-8b9c-027294449513,7,18.3.0,en,Detailed review export,311
GP-D-bf352e94-211a-4b90-a0a3-27ca884fd598,Google Play,App review,2026-05-17,1,,"This sports system application is very, very poor. It crashes every single time I try to open it or look at the game scores. The loading times are incredibly slow, and half the features don't even work. I missed the entire live stream because the app kept freezing. Do not waste your time downloading this garbage. and one more thing they theft items from ordered products",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=bf352e94-211a-4b90-a0a3-27ca884fd598,11,17.95.4,en,Detailed review export,372
GP-D-26179669-38d7-4d24-8cca-8f0d5c191c5c,Google Play,App review,2026-05-19,3,,"It's nice, I was a office visit and had to give some gift, ordered instantly.... Update 19 May: Reducing 4 stars to 3, Failed payment, ordered again, got two orders, it's okay, but I don't get perfect bills for reimbursement..., means the real payment and the amount on the bills are different, instead I'll buy from mart...",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=26179669-38d7-4d24-8cca-8f0d5c191c5c,15,17.95.4,en,Detailed review export,324
GP-D-9c29fa5a-0b78-4fc5-b614-b7c53a41c509,Google Play,App review,2026-05-18,1,,"Do Not Buy! Fraudulent App and Terrible Service This is the worst shopping app ever. I ordered an exhaust fan, and it arrived damaged and defective (running extremely slow). When I raised a return request, customer service flatly refused it. They falsely claimed that I ""used"" the product, when in reality, I only switched it on once to check if it was working. The physical damage was already there when it arrived. There is absolutely no return support for defective items. Save your money",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=9c29fa5a-0b78-4fc5-b614-b7c53a41c509,11,17.95.4,en,Detailed review export,491
GP-D-28f7cc46-208e-4da9-a9b5-586d64d28bf6,Google Play,App review,2026-06-30,5,,"Hello Blinkit Team, I really enjoy shopping on Blinkit because the delivery is fast and the product quality is good. I have one suggestion. While quantity options are available, many popular rice brands are not. In local grocery stores, customers can choose from a much wider range of brands. It would be great if Blinkit could add more rice brands and give customers a larger variety to choose from. This would make grocery shopping even more convenient. Thank you for considering this suggestio",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=28f7cc46-208e-4da9-a9b5-586d64d28bf6,7,18.7.0,en,Detailed review export,496
GP-D-37f9693d-d473-4cb5-baae-e5b5ad0ae8ca,Google Play,App review,2026-06-15,1,,"> I ordered a polyester luggage bag organiser from Blinkit, but they delivered the wrong product. I returned it multiple times (2–3 times), yet each replacement was incorrect. After repeated issues, the support team advised me to opt for a refund. However, despite following their instructions, I still have not received my refund. > > This has been a very frustrating experience. I expected a quick resolution, but neither the correct product nor the refund has been provided. I re",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=37f9693d-d473-4cb5-baae-e5b5ad0ae8ca,11,17.99.1,en,Detailed review export,482
GP-D-5771ee34-62ef-40a7-ae73-4d06290aac97,Google Play,App review,2026-05-11,1,,"I've placed an order , and the quality of the product is not good at all.. so the product has an option of 7 day replacement period. so I tried to replace the product so that atleast I could get a better one. but it's been 4 days , I've been trying to replace the product, contacted through the app as well through the mail but the response is ZERO. worst customer service app ever. TOTALLY TRASH",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5771ee34-62ef-40a7-ae73-4d06290aac97,14,17.95.3,en,Detailed review export,396
GP-D-87615084-bdf5-4e72-8fe4-b78670207057,Google Play,App review,2026-06-02,1,,"Absolutely worstest experience for refund An order placed on the Blinkit app was cancelled on the 18th; however, I have not yet received a refund for the amount I paid. When I reached out to Blinkit Support, the automated response stated that I would receive the refund within 6 to 7 days; however, 14 days have now passed, and the amount has not yet been credited to my account.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=87615084-bdf5-4e72-8fe4-b78670207057,5,17.95.4,en,Detailed review export,379
GP-D-3cd7b32f-1409-455f-8eab-982843b839bb,Google Play,App review,2026-05-19,1,,"don't buy from blinkit. it was all good before, but nowadays they are scamming there customers. I had received twice or thrice the different item from which I had ordered and even after complaining, they send me again other item instead of the one I ordered. That was ok , coz atleast I got something from the money I used. But recently I had ordered few items from the blinkit , but one of the item was missing. even after complaining they dint resolve my issue. N took my money.worst app!!!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=3cd7b32f-1409-455f-8eab-982843b839bb,13,17.97.1,en,Detailed review export,492
GP-D-89a992de-de54-4c15-9f0e-7e59917714a2,Google Play,App review,2026-05-18,5,,"I’ve been using the Blinkit app for quite some time, and the experience has been amazing. The delivery is super fast, the app interface is easy to use, and the products are usually fresh and well-packed. I also like the wide variety of groceries, snacks, household items, and daily essentials available. The delivery partners are polite, and customer support is helpful whenever needed. Overall, Blinkit makes shopping very convenient and saves a lot of time. Highly recommended!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=89a992de-de54-4c15-9f0e-7e59917714a2,9,17.97.0,en,Detailed review export,479
GP-D-7d215b0c-8df5-4a42-9f25-50590b0beafa,Google Play,App review,2026-05-23,1,,"I had once rated this app with 5 stars in 2002, but today I am extremely disappointed with their service and customer care. I purchased a mixer box which was delivered without the juicer. Despite raising the issue and escalating, no solution was provided. This is a clear case of cheating, and I have lost my hard‐earned money on a product that was not delivered as promised. The customer support experience has been third‐class and unacceptable.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7d215b0c-8df5-4a42-9f25-50590b0beafa,12,17.97.2,en,Detailed review export,446
GP-D-2c4c8f4e-824d-4aba-9ae9-0277dfd46f88,Google Play,App review,2026-07-18,1,,Totally disappointed. delivery boy not able to deliver at the address whereas previous 5 to 6 orders were delivered successfully at the same address. The order was cancelled from Blinkit side then also cancellation charge was deducted from the refunded amount. Would not recommend Blinkit. Never.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=2c4c8f4e-824d-4aba-9ae9-0277dfd46f88,1,18.9.3,en,Detailed review export,296
GP-D-d558e441-924b-41c7-87c3-516a741a9585,Google Play,App review,2026-05-15,1,,"Pathetic service from @letsblinkit! I’ve been a loyal user for a long time, but for the past 2 days, I can't place any orders due to a continuous ""payment method not available"" error. I even added money to my Blinkit wallet, but it's still blocked. Reinstalling the app didn't fix it. Worst part? The help centre is totally useless with only 5 pre-selected options and no real human support. My money is completely stuck now—can't order, can't withdraw. Fix this glitch ASAP!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d558e441-924b-41c7-87c3-516a741a9585,12,17.95.4,en,Detailed review export,475
GP-D-fd9c4b42-729e-4818-adab-fc7ad6fe9651,Google Play,App review,2026-05-26,1,,"Very bad experience with Blinkit app. I have been trying to make payments using Google Pay, PhonePe, and Blinkit Money, but it always shows a technical error. This issue has been there for the last 10–12 days. There is also no option to contact customer support in the app. Feels like they only focus on selling and earning, but not on helping customers. Very disappointing.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=fd9c4b42-729e-4818-adab-fc7ad6fe9651,12,17.97.3,en,Detailed review export,374
GP-D-afe40ea1-8ec8-474c-8962-051b67a767ad,Google Play,App review,2026-06-23,1,,"I placed a prepaid order on Blinkit, but it was never delivered. The app incorrectly marked it as ""Delivered."" Customer support informed me that the order was returned to the store, yet I have not received any refund. Additionally, I am unable to raise a complaint through the app as it repeatedly shows, ""We have massive inquiries and are not able to respond. Please try after some time."" I recommend not to use this app..",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=afe40ea1-8ec8-474c-8962-051b67a767ad,6,18.3.0,en,Detailed review export,423
GP-D-f858acde-f776-4529-9c3f-a701eb88ac36,Google Play,App review,2026-06-01,1,,"Very poor service. I received an expired product, and there was no refund provided. They also gave me a promo code, but there were no instructions on how to redeem it, and I couldn't find any option to use it. Overall, a very disappointing experience. Third-class service. The product delivered was expired, and no refund was provided. I was given a promo code, but there was no information on how to redeem.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f858acde-f776-4529-9c3f-a701eb88ac36,12,17.99.0,en,Detailed review export,408
GP-D-5ac78790-11fb-4c41-be3c-9b4ce8616372,Google Play,App review,2026-06-18,1,,"If it was possible I would have given a 0 star rating but unfortunately this is the lowest I can give. I ordered a lighter from the app and they sent me a cheap quality one. when I contacted the delivery partner he said that he can't help me with it. I tried the customer support and it gave very mechanical and unhelpful answers. I pestered the delivery guy to let me talk to the manager of the store and he said that "" there is no one there. I am not going to go chasing after them",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5ac78790-11fb-4c41-be3c-9b4ce8616372,9,18.3.0,en,Detailed review export,483
GP-D-d6aeb4e3-ddd5-41f9-a651-da7b83a62d04,Google Play,App review,2026-06-11,1,,"I had initially ordered a wireless Bluetooth device and the payment was successfully deducted. After some time, I received a message that the order had been cancelled and the refund would be processed. Therefore, I placed the order again and received the second order successfully. However, about 10 minutes later, another delivery partner arrived with the first order. Since I had already received the second order, I did not accept the first one. The delivery partner informed me that he would",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d6aeb4e3-ddd5-41f9-a651-da7b83a62d04,6,17.97.2,en,Detailed review export,495
GP-D-4eb94c17-6dc2-4565-a373-a31c4d4adc4a,Google Play,App review,2026-06-16,1,,"A worst experience where I had ordered some products from this app and those were available on other platforms comparatively at lower price, hence i had cancelled my order and my money deducted were given me as coupon instead of refunding to original payment method and moreover I had received a text message stating that coupon will expire in a month if nothing ordered. If I would not order anything or forget to order them my money without a cause will be gone. so I am uninstalling this app now.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=4eb94c17-6dc2-4565-a373-a31c4d4adc4a,7,17.99.1,en,Detailed review export,499
GP-D-b4cd3b50-4dcf-4944-8b92-6c71f4425c74,Google Play,App review,2026-07-26,2,,"Try to deliver in more locations, i cant order anything in my own house as it says not deliverable always. Also kindly mention size of the veggies example, when i order onions, the size must be mediun but i get very small or very large onions mixed same goes with other veggies and fruits. Rest ok",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b4cd3b50-4dcf-4944-8b92-6c71f4425c74,0,18.13.0,en,Detailed review export,297
GP-D-64abaa40-9888-4267-b64e-f1df29daf675,Google Play,App review,2026-06-03,1,,"The customer care service is poor. I ordered an item and it was defective. I returned it, but the refund is not yet initiated. There's no customer care helpline number that you can access. I tried to get my issue solved by the AI window for customer service, but it's saying that the refund will be done by 2nd June. But it's not yet initiated.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=64abaa40-9888-4267-b64e-f1df29daf675,12,17.97.3,en,Detailed review export,344
GP-D-f5cb8f5f-c9a8-479e-87aa-f025af10ee49,Google Play,App review,2026-05-12,1,,"Please don't buy electronic products from here. They refuse to take accountability for the defective products and deflect the complaints to the respective brand service centers. You'll be much better off shopping from the local dealers, especially if you are buying gaming consoles / controllers.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f5cb8f5f-c9a8-479e-87aa-f025af10ee49,16,17.95.3,en,Detailed review export,296
GP-D-0cab2114-b085-4d14-9b30-bc25bdbd371a,Google Play,App review,2026-06-10,1,,"I ordered 2 Paper Boat Aam Panna drinks, but there was a glitch in the app that caused issues with my order. Additionally, I have never installed the Blanket application, which makes the situation even more confusing. This was a frustrating experience, and I hope the issue is resolved quickly.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=0cab2114-b085-4d14-9b30-bc25bdbd371a,7,17.99.1,en,Detailed review export,294
GP-D-8ad99c65-0a82-4274-b6de-a63c23321af0,Google Play,App review,2026-06-17,1,,Non trust worthy app I ordered few groceries correctly but they delivered a wrong product so when I have connected to the mail address provided for delivery issue now they are saying that any returns or replacements once an order has been successfully delivered. mistake was done by user delivery guys end why I should face the consequences of not have the right product on time when needed and loss of my money as paid money 3 times of the the wrong product delivered.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=8ad99c65-0a82-4274-b6de-a63c23321af0,10,18.3.0,en,Detailed review export,469
